#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         662    -6.02737    -6.05653  0.00841157
         663    -6.02867    -6.05649  0.00839899
         664    -6.03016    -6.05645  0.00838643
         665    -6.03151    -6.05642   0.0083739
         666    -6.03289    -6.05638  0.00836141
         667    -6.03474    -6.05635  0.00834893
         668    -6.03572    -6.05632  0.00833649
         669    -6.03718    -6.05629  0.00832408
         670    -6.03867    -6.05626   0.0083117
         671    -6.04018    -6.05624  0.00829934
         672    -6.04187    -6.05622  0.00828702
         673    -6.04373     -6.0562  0.00827473
         674    -6.04517    -6.05618  0.00826247
         675    -6.04678    -6.05617  0.00825024
         676     -6.0487    -6.05616  0.00823804
         677     -6.0508    -6.05615  0.00822588
         678    -6.05216    -6.05614  0.00821375
         679    -6.05398    -6.05614  0.00820165
         680    -6.05566    -6.05614  0.00818959
         681    -6.05779    -6.05614  0.00817756
         682    -6.05978    -6.05615  0.00816557
         683    -6.06176    -6.05616  0.00815362
         684    -6.06359    -6.05617  0.00814171
         685    -6.06555    -6.05618  0.00812984
         686     -6.0675     -6.0562    0.008118
         687    -6.06912    -6.05621  0.00810621
         688    -6.07071    -6.05624  0.00809445
         689    -6.07197    -6.05626  0.00808274
         690    -6.07395    -6.05628  0.00807106
         691    -6.07544    -6.05631  0.00805943
         692    -6.07673    -6.05634  0.00804784
         693    -6.07782    -6.05637  0.00803628
         694    -6.07945    -6.05641  0.00802477
         695    -6.08133    -6.05644  0.00801331
         696    -6.08269    -6.05648  0.00800188
         697    -6.08383    -6.05652   0.0079905
         698    -6.08534    -6.05656  0.00797916
         699    -6.08602     -6.0566  0.00796785
         700    -6.08723    -6.05665  0.00795659
         701     -6.0876    -6.05669  0.00794536
         702    -6.08864    -6.05674  0.00793417
         703    -6.08929    -6.05678  0.00792302
         704    -6.08954    -6.05683  0.00791191
         705    -6.09031    -6.05688  0.00790083
         706    -6.09068    -6.05692  0.00788978
         707    -6.09111    -6.05697  0.00787877
         708    -6.09145    -6.05702  0.00786779
         709    -6.09199    -6.05707  0.00785685
         710    -6.09213    -6.05712  0.00784594
         711    -6.09263    -6.05717  0.00783506
         712    -6.09228    -6.05722  0.00782421
         713    -6.09198    -6.05727  0.00781339
         714    -6.09189    -6.05732   0.0078026
         715    -6.09141    -6.05736  0.00779183
         716    -6.09099    -6.05741  0.00778109
         717    -6.09062    -6.05746  0.00777038
         718    -6.09016     -6.0575  0.00775969
         719    -6.08962    -6.05755  0.00774902
         720    -6.08913    -6.05759  0.00773839
         721    -6.08811    -6.05763  0.00772777
         722    -6.08745    -6.05767  0.00771718
         723    -6.08642    -6.05771   0.0077066
         724    -6.08544    -6.05775  0.00769605
         725    -6.08394    -6.05779  0.00768552
         726    -6.08251    -6.05782  0.00767501
         727    -6.08115    -6.05786  0.00766452
         728    -6.08032    -6.05789  0.00765406
         729    -6.07897    -6.05791  0.00764361
         730    -6.07785    -6.05794  0.00763319
         731     -6.0762    -6.05797  0.00762279
         732    -6.07433    -6.05799  0.00761241
         733    -6.07255    -6.05801  0.00760205
         734    -6.07056    -6.05803  0.00759171
         735    -6.06835    -6.05804   0.0075814
         736    -6.06639    -6.05805   0.0075711
         737    -6.06483    -6.05806  0.00756084
         738    -6.06261    -6.05807  0.00755059
         739    -6.06034    -6.05807  0.00754038
         740    -6.05863    -6.05807  0.00753019
         741    -6.05658    -6.05807  0.00752002
         742    -6.05448    -6.05806  0.00750989
         743     -6.0522    -6.05806  0.00749979
         744    -6.04989    -6.05805  0.00748972
         745    -6.04755    -6.05803  0.00747968
         746    -6.04534    -6.05801  0.00746967
         747    -6.04296    -6.05799   0.0074597
         748    -6.04056    -6.05797  0.00744976
         749    -6.03815    -6.05794  0.00743986
         750    -6.03588    -6.05791     0.00743
         751    -6.03316    -6.05788  0.00742018
         752    -6.03089    -6.05785   0.0074104
         753    -6.02788    -6.05781  0.00740066
         754    -6.02578    -6.05776  0.00739097
         755     -6.0234    -6.05772  0.00738132
         756    -6.02104    -6.05767  0.00737172
         757    -6.01841    -6.05762  0.00736216
         758     -6.0158    -6.05756  0.00735266
         759    -6.01353     -6.0575   0.0073432
         760      -6.011    -6.05744  0.00733379
         761    -6.00837    -6.05738  0.00732444
         762    -6.00623    -6.05731  0.00731513
         763     -6.0043    -6.05724  0.00730587
         764    -6.00258    -6.05717  0.00729666
         765    -6.00016     -6.0571   0.0072875
         766    -5.99841    -6.05702  0.00727839
         767    -5.99627    -6.05694  0.00726934
         768     -5.9945    -6.05686  0.00726032
         769    -5.99281    -6.05678  0.00725136
         770    -5.99073    -6.05669  0.00724245
         771    -5.98934     -6.0566  0.00723358
         772    -5.98802    -6.05651  0.00722476
         773    -5.98664    -6.05642  0.00721598
         774    -5.98534    -6.05633  0.00720724
         775    -5.98397    -6.05624  0.00719855
         776    -5.98298    -6.05614  0.00718989
         777    -5.98208    -6.05605  0.00718127
         778    -5.98096    -6.05595  0.00717268
         779    -5.98023    -6.05585  0.00716414
         780    -5.97913    -6.05576  0.00715563
         781    -5.97841    -6.05566  0.00714715
         782    -5.97747    -6.05556  0.00713871
         783    -5.97707    -6.05546   0.0071303
         784     -5.9766    -6.05536  0.00712191
         785    -5.97636    -6.05526  0.00711355
         786    -5.97604    -6.05516  0.00710521
         787     -5.9761    -6.05505  0.00709689
         788    -5.97564    -6.05495   0.0070886
         789    -5.97555    -6.05485  0.00708033
         790    -5.97644    -6.05475  0.00707207
         791    -5.97679    -6.05466  0.00706381
         792    -5.97676    -6.05456  0.00705558
         793    -5.97679    -6.05446  0.00704736
         794     -5.9772    -6.05436  0.00703916
         795    -5.97751    -6.05427  0.00703097
         796    -5.97788    -6.05417  0.00702279
         797    -5.97846    -6.05407  0.00701462
         798     -5.9791    -6.05398  0.00700646
         799    -5.97949    -6.05389  0.00699831
         800    -5.98009    -6.05379  0.00699017
         801    -5.98104     -6.0537  0.00698203
         802    -5.98175    -6.05361  0.00697391
         803     -5.9822    -6.05353  0.00696579
         804     -5.9827    -6.05344  0.00695768
         805     -5.9834    -6.05335  0.00694958
         806    -5.98445    -6.05326  0.00694148
         807     -5.9854    -6.05318  0.00693339
         808    -5.98653     -6.0531   0.0069253
         809    -5.98756    -6.05302  0.00691722
         810    -5.98893    -6.05294  0.00690913
         811    -5.98989    -6.05286  0.00690105
         812    -5.99133    -6.05278  0.00689296
         813    -5.99235    -6.05271  0.00688489
         814    -5.99371    -6.05264  0.00687681
         815    -5.99509    -6.05257  0.00686873
         816     -5.9965     -6.0525  0.00686066
         817    -5.99748    -6.05243  0.00685259
         818    -5.99818    -6.05236  0.00684454
         819    -5.99949     -6.0523  0.00683648
         820    -6.00052    -6.05224  0.00682844
         821    -6.00216    -6.05218  0.00682039
         822    -6.00365    -6.05212  0.00681235
         823    -6.00514    -6.05206  0.00680431
         824    -6.00602      -6.052  0.00679629
         825    -6.00704    -6.05195  0.00678827
         826    -6.00865     -6.0519  0.00678025
         827    -6.00979    -6.05185  0.00677224
         828    -6.01106     -6.0518  0.00676424
         829    -6.01244    -6.05175  0.00675625
         830     -6.0132     -6.0517  0.00674827
         831    -6.01421    -6.05166   0.0067403
         832    -6.01519    -6.05161  0.00673234
         833    -6.01596    -6.05157   0.0067244
         834    -6.01699    -6.05153  0.00671646
         835    -6.01797    -6.05149  0.00670854
         836    -6.01888    -6.05145  0.00670063
         837    -6.02004    -6.05141  0.00669273
         838    -6.02084    -6.05138  0.00668484
         839    -6.02172    -6.05134  0.00667696
         840    -6.02207    -6.05131  0.00666911
         841    -6.02281    -6.05127  0.00666126
         842    -6.02318    -6.05124  0.00665343
         843    -6.02377    -6.05121  0.00664562
         844    -6.02384    -6.05117  0.00663783
         845    -6.02413    -6.05114  0.00663005
         846    -6.02405    -6.05111  0.00662229
         847    -6.02434    -6.05108  0.00661455
         848    -6.02411    -6.05105  0.00660682
         849    -6.02425    -6.05102  0.00659912
         850    -6.02417    -6.05098  0.00659143
         851    -6.02386    -6.05095  0.00658376
         852    -6.02379    -6.05092  0.00657611
         853    -6.02364    -6.05089  0.00656848
         854    -6.02327    -6.05086  0.00656087
         855    -6.02284    -6.05082  0.00655327
         856     -6.0228    -6.05079   0.0065457
         857    -6.02209    -6.05076  0.00653815
         858    -6.02162    -6.05072  0.00653062
         859    -6.02049    -6.05069  0.00652311
         860    -6.01992    -6.05065  0.00651562
         861    -6.01884    -6.05061  0.00650816
         862    -6.01771    -6.05058  0.00650072
         863    -6.01714    -6.05054   0.0064933
         864    -6.01653     -6.0505  0.00648591
         865    -6.01558    -6.05046  0.00647853
         866    -6.01429    -6.05042  0.00647119
         867    -6.01343    -6.05037  0.00646386
         868    -6.01223    -6.05033  0.00645657
         869    -6.01132    -6.05028  0.00644929
         870    -6.01023    -6.05024  0.00644204
         871    -6.00942    -6.05019  0.00643482
         872     -6.0086    -6.05014  0.00642762
         873    -6.00762     -6.0501  0.00642044
         874    -6.00634    -6.05005  0.00641329
         875     -6.0058    -6.04999  0.00640616
         876    -6.00466    -6.04994  0.00639905
         877    -6.00307    -6.04989  0.00639198
         878    -6.00179    -6.04983  0.00638493
         879    -6.00067    -6.04978  0.00637792
         880     -5.9994    -6.04972  0.00637092
         881    -5.99846    -6.04966  0.00636396
         882    -5.99738     -6.0496  0.00635702
         883    -5.99632    -6.04954  0.00635011
         884    -5.99558    -6.04948  0.00634322
         885    -5.99441    -6.04942  0.00633635
         886    -5.99342    -6.04936  0.00632952
         887    -5.99261    -6.04929  0.00632271
         888    -5.99182    -6.04923  0.00631592
         889    -5.99092    -6.04916  0.00630915
         890    -5.98989     -6.0491  0.00630242
         891     -5.9892    -6.04903   0.0062957
         892    -5.98824    -6.04896  0.00628901
         893    -5.98717    -6.04889  0.00628235
         894    -5.98628    -6.04882  0.00627571
         895    -5.98542    -6.04875   0.0062691
         896     -5.9843    -6.04868  0.00626252
         897    -5.98352    -6.04861  0.00625596
         898    -5.98307    -6.04853  0.00624942
         899    -5.98251    -6.04846   0.0062429
         900    -5.98274    -6.04839  0.00623639
         901    -5.98224    -6.04831   0.0062299
         902    -5.98192    -6.04824  0.00622342
         903    -5.98164    -6.04817  0.00621697
         904    -5.98123    -6.04809  0.00621053
         905      -5.981    -6.04802  0.00620411
         906    -5.98064    -6.04794  0.00619771
         907     -5.9803    -6.04787  0.00619133
         908    -5.97984    -6.04779  0.00618496
         909    -5.97939    -6.04772  0.00617861
         910    -5.97866    -6.04764  0.00617229
         911    -5.97794    -6.04757  0.00616599
         912    -5.97769    -6.04749  0.00615971
         913    -5.97745    -6.04741  0.00615344
         914    -5.97721    -6.04734  0.00614718
         915    -5.97697    -6.04726  0.00614095
         916    -5.97659    -6.04718  0.00613473
         917    -5.97635    -6.04711  0.00612852
         918    -5.97626    -6.04703  0.00612233
         919    -5.97602    -6.04695  0.00611616
