Block;Step;Progressive_discrete_rw;Progressive_discrete_rw_error;Progressive_continuous_rw;Progressive_continuous_rw_error
51;66;8.10432;0.042821;8.17781;0.0427538
51;67;8.17308;0.0456386;8.12396;0.0467233
51;68;8.20234;0.0450656;8.15603;0.0380893
51;69;8.2959;0.0454415;8.32953;0.0385633
51;70;8.32531;0.0475477;8.34777;0.0508181
51;71;8.4314;0.0451259;8.41795;0.0444672
51;72;8.39433;0.0475463;8.45647;0.0564562
51;73;8.51442;0.0471796;8.52769;0.0523106
51;74;8.61308;0.0437231;8.65422;0.0485965
51;75;8.6058;0.0480766;8.70709;0.0501803
51;76;8.67972;0.0460716;8.64095;0.0443804
51;77;8.73384;0.050795;8.82672;0.0513369
51;78;8.90393;0.0509339;8.79636;0.0525365
51;79;8.83877;0.0491836;8.94374;0.0545981
51;80;8.88788;0.0473586;8.99026;0.0596854
51;81;9.01043;0.0539819;9.00905;0.0427486
51;82;9.01407;0.053166;9.03438;0.0502847
51;83;9.05707;0.0513625;9.11453;0.0465996
51;84;9.12509;0.0537438;9.16628;0.0558797
51;85;9.1887;0.0499722;9.19573;0.0494437
51;86;9.29003;0.052675;9.16353;0.0504376
51;87;9.27533;0.0459853;9.31446;0.0631035
51;88;9.32411;0.066725;9.34032;0.0573876
51;89;9.40868;0.0474504;9.46703;0.0482908
51;90;9.42755;0.0544513;9.50093;0.0504385
51;91;9.56834;0.055989;9.53861;0.0468062
51;92;9.63771;0.0545803;9.51615;0.0548559
51;93;9.56748;0.0493091;9.67269;0.0483179
51;94;9.65552;0.0500813;9.67328;0.0553632
51;95;9.777;0.0622456;9.73113;0.0633992
51;96;9.84236;0.0570629;9.88833;0.0536477
51;97;9.8587;0.0591449;9.84706;0.061448
51;98;9.96922;0.0568336;10.011;0.0500332
51;99;9.92738;0.0564634;10.0025;0.0544686
51;100;9.92674;0.0543434;9.95617;0.0564042
52;0;0;0;0;0
52;1;1;0;1;0
52;2;1.42779;0.00522559;1.40221;0.00593986
52;3;1.73563;0.00812492;1.74071;0.00759547
52;4;1.98516;0.00838042;2.00014;0.00903093
52;5;2.24278;0.0101882;2.21826;0.0134029
52;6;2.4571;0.0129211;2.4453;0.0125055
52;7;2.64927;0.0128188;2.6413;0.0147376
52;8;2.80831;0.0135919;2.80347;0.0146916
52;9;2.98876;0.0171183;2.99138;0.0140072
52;10;3.18991;0.0178253;3.1488;0.0198962
52;11;3.2947;0.0168337;3.31395;0.0180515
52;12;3.47985;0.0198247;3.46062;0.0202915
52;13;3.59664;0.0186777;3.61924;0.022034
52;14;3.74052;0.0214779;3.72091;0.0214584
52;15;3.85237;0.0238012;3.85867;0.017005
52;16;4.01815;0.020579;4.0257;0.0209013
52;17;4.0754;0.0214568;4.08031;0.021086
52;18;4.21649;0.0185128;4.22254;0.0230101
52;19;4.36124;0.0288822;4.37026;0.0243257
52;20;4.46926;0.0205421;4.48105;0.0262368
52;21;4.58096;0.0244242;4.58498;0.026124
52;22;4.69034;0.0266448;4.7187;0.0282024
52;23;4.73297;0.0292916;4.78612;0.0269192
52;24;4.87593;0.0239432;4.86477;0.0235232
52;25;4.95794;0.0255362;5.02934;0.0241561
52;26;5.06886;0.0259433;5.09877;0.0302077
52;27;5.1696;0.0272597;5.1634;0.0272897
52;28;5.32504;0.0253241;5.22529;0.0233597
52;29;5.36877;0.0300261;5.36697;0.0376187
52;30;5.47166;0.0294607;5.46648;0.0340897
52;31;5.53741;0.0332289;5.58035;0.034106
52;32;5.62452;0.0316162;5.71961;0.0363232
52;33;5.78061;0.038011;5.78665;0.0292464
52;34;5.85449;0.0358388;5.84001;0.0346974
52;35;5.94534;0.0354629;5.88617;0.0331804
52;36;6.0342;0.0333572;5.98607;0.0391143
52;37;6.09516;0.0308122;6.16328;0.0336612
52;38;6.18699;0.0331044;6.16826;0.0299564
52;39;6.25359;0.0332715;6.25314;0.0328925
52;40;6.28324;0.0371612;6.30209;0.0361217
52;41;6.3335;0.0371304;6.39518;0.0392246
52;42;6.44453;0.0361867;6.50384;0.0364202
52;43;6.54305;0.0306664;6.60445;0.0412229
52;44;6.66748;0.0357911;6.62532;0.0349549
52;45;6.69354;0.0370071;6.69103;0.0406178
52;46;6.79385;0.0413415;6.75993;0.0349832
52;47;6.84937;0.029534;6.82374;0.0373355
52;48;6.89894;0.0320184;6.87439;0.0378001
52;49;7.05488;0.0309357;7.04428;0.0367232
52;50;7.0844;0.0376044;6.98509;0.0308159
52;51;7.11036;0.0300534;7.09264;0.0384971
52;52;7.212;0.041432;7.20098;0.0380455
52;53;7.29536;0.0444939;7.23705;0.0375821
52;54;7.30744;0.0346484;7.36014;0.0451059
52;55;7.35241;0.0351659;7.49924;0.0462161
52;56;7.47012;0.0404947;7.45944;0.0406789
52;57;7.48945;0.0466993;7.49842;0.0470331
52;58;7.65035;0.0367428;7.67357;0.0455462
52;59;7.655;0.0433867;7.64939;0.057987
52;60;7.68961;0.0405249;7.67111;0.0349067
52;61;7.79066;0.0441067;7.79353;0.0431489
52;62;7.82402;0.0391921;7.85988;0.0451892
52;63;7.98247;0.0491906;7.96748;0.0424696
52;64;8.00112;0.0423956;7.98665;0.0521828
52;65;8.08998;0.04837;8.0294;0.0574802
52;66;8.09724;0.0425975;8.17441;0.0420767
52;67;8.18025;0.0453406;8.13818;0.0479892
52;68;8.19871;0.0443558;8.16163;0.0377811
52;69;8.29128;0.0448145;8.33344;0.0380309
52;70;8.31892;0.0470786;8.35473;0.0503334
52;71;8.42176;0.0453022;8.40918;0.0444942
52;72;8.3867;0.0472604;8.45453;0.0554147
52;73;8.50336;0.0475832;8.52062;0.0517998
52;74;8.6092;0.0430658;8.65528;0.0476825
52;75;8.60136;0.0473698;8.70821;0.0492371
52;76;8.6813;0.0452216;8.64936;0.044341
52;77;8.73367;0.0498277;8.82563;0.0503706
52;78;8.90171;0.0500129;8.80266;0.0519201
52;79;8.84856;0.0492288;8.94618;0.0536133
52;80;8.87995;0.0471285;8.98384;0.0588994
52;81;9.00339;0.0534199;9.00523;0.0421081
52;82;9.01462;0.0521561;9.03471;0.049328
52;83;9.04465;0.0518923;9.11693;0.0457745
52;84;9.11739;0.0532803;9.153;0.0564009
52;85;9.18441;0.0492081;9.19192;0.0486511
52;86;9.29915;0.0524704;9.18029;0.0522365
52;87;9.26703;0.0458675;9.3063;0.0624373
52;88;9.32089;0.0655333;9.33514;0.0565321
52;89;9.39717;0.0479475;9.4769;0.0483895
52;90;9.42716;0.0534155;9.5014;0.0494799
52;91;9.57402;0.0552149;9.53585;0.0459972
52;92;9.64081;0.0536303;9.52364;0.0543297
52;93;9.56378;0.0485113;9.67563;0.0474887
52;94;9.66406;0.0498649;9.66497;0.0549409
52;95;9.78264;0.0613194;9.73466;0.0622914
52;96;9.83541;0.0564053;9.88632;0.0526642
52;97;9.86004;0.0580337;9.84246;0.0604527
52;98;9.95156;0.058481;10.014;0.0491745
52;99;9.92021;0.0558489;9.98782;0.0554071
52;100;9.93175;0.0535429;9.96354;0.0558181
53;0;0;0;0;0
53;1;1;0;1;0
53;2;1.42701;0.00518696;1.40274;0.00585306
53;3;1.73557;0.00797331;1.74072;0.0074535
53;4;1.98617;0.00828533;2.00008;0.00886229
53;5;2.24315;0.0100046;2.21766;0.013166
53;6;2.45756;0.0126879;2.44596;0.0122893
53;7;2.65072;0.0126626;2.63897;0.0146487
53;8;2.81118;0.0136423;2.80385;0.0144219
53;9;2.99019;0.016859;2.98912;0.0139297
53;10;3.19331;0.0178191;3.14691;0.019615
53;11;3.29444;0.0165212;3.31455;0.017724
53;12;3.48295;0.0196986;3.46095;0.0199148
53;13;3.59721;0.0183376;3.61749;0.0216929
53;14;3.74597;0.0217698;3.72656;0.0218024
53;15;3.8557;0.0235929;3.85906;0.0166919
53;16;4.01594;0.0203151;4.02459;0.0205408
53;17;4.0761;0.0210674;4.08102;0.0207041
53;18;4.21684;0.0181701;4.22684;0.0229854
53;19;4.363;0.0283971;4.36966;0.0238787
53;20;4.47001;0.0201722;4.48288;0.0258109
53;21;4.58617;0.0245266;4.5892;0.0259812
53;22;4.69299;0.0262802;4.71906;0.0276775
53;23;4.7346;0.02879;4.78199;0.0267373
53;24;4.87178;0.0238591;4.86897;0.0234628
53;25;4.96052;0.0251909;5.02507;0.0240864
53;26;5.07423;0.0260195;5.09851;0.0296442
53;27;5.16745;0.0268361;5.16242;0.0267976
53;28;5.32319;0.0249198;5.22863;0.0231654
53;29;5.36446;0.0297781;5.36755;0.03692
53;30;5.48004;0.0301018;5.46697;0.033456
53;31;5.5388;0.0326374;5.58072;0.0334704
53;32;5.62815;0.0312371;5.71345;0.0361713
53;33;5.77716;0.0374591;5.78382;0.0288389
53;34;5.85617;0.0352086;5.83228;0.0349137
53;35;5.93964;0.0352642;5.88648;0.0325616
53;36;6.03198;0.0328088;5.98857;0.0384646
53;37;6.0962;0.0302541;6.16557;0.0331113
53;38;6.18889;0.0325412;6.16735;0.0294103
53;39;6.25375;0.03265;6.25123;0.0323344
53;40;6.28041;0.0365764;6.30022;0.0354958
53;41;6.34422;0.0379802;6.39183;0.0386371
53;42;6.44796;0.0356764;6.51002;0.0362706
53;43;6.54449;0.030128;6.6034;0.0404659
53;44;6.66668;0.0351312;6.63554;0.0357933
53;45;6.70163;0.0372048;6.68723;0.0400392
53;46;6.79909;0.0409054;6.77153;0.0362354
53;47;6.84922;0.0289824;6.82238;0.036663
53;48;6.90382;0.0317964;6.87801;0.037269
53;49;7.04791;0.031148;7.04238;0.0360869
53;50;7.08569;0.036924;6.98764;0.030347
53;51;7.11007;0.029493;7.09596;0.0379234
53;52;7.21591;0.0408447;7.20322;0.0374014
53;53;7.29584;0.0436648;7.23366;0.0370358
53;54;7.31203;0.0343087;7.3624;0.0443204
53;55;7.34785;0.0348081;7.486;0.0472476
53;56;7.48679;0.0430919;7.46279;0.0400586
53;57;7.49079;0.0458459;7.50207;0.0462982
53;58;7.65083;0.0360591;7.67575;0.0447479
53;59;7.6464;0.0434367;7.64834;0.0569129
53;60;7.69616;0.0403041;7.66767;0.0344264
53;61;7.7925;0.0433217;7.78689;0.0428591
53;62;7.82565;0.038494;7.84747;0.0460502
53;63;7.97173;0.0494507;7.9647;0.0417685
53;64;7.99026;0.0429964;7.99229;0.0515163
53;65;8.0861;0.0476243;8.03783;0.057032
53;66;8.09313;0.0420028;8.17773;0.0414238
53;67;8.16742;0.0463065;8.14223;0.0472657
53;68;8.20364;0.0438056;8.15998;0.0371114
53;69;8.29152;0.0439774;8.33256;0.0373305
53;70;8.31262;0.0466262;8.34313;0.0507357
53;71;8.41845;0.0445791;8.407;0.0437169
53;72;8.39172;0.0466481;8.4597;0.0546239
53;73;8.50697;0.046833;8.5272;0.051256
53;74;8.61459;0.0426038;8.64614;0.047675
53;75;8.60025;0.0464975;8.70028;0.0489618
53;76;8.67761;0.0445299;8.63561;0.045635
53;77;8.73222;0.0489176;8.81957;0.0497992
53;78;8.89882;0.0491634;8.80961;0.0514203
53;79;8.84501;0.0484389;8.9397;0.0530078
53;80;8.87629;0.0463923;8.98797;0.0579454
53;81;9.00294;0.0524233;8.99944;0.041724
53;82;9.01976;0.0514382;9.03357;0.0484193
53;83;9.03976;0.0511564;9.11328;0.0450664
53;84;9.12599;0.0529884;9.14123;0.0565842
53;85;9.18981;0.0485898;9.18782;0.0479177
53;86;9.30311;0.0516418;9.17892;0.0512782
53;87;9.26963;0.0450851;9.30615;0.0612703
53;88;9.32474;0.0644236;9.34708;0.0567453
53;89;9.38542;0.0484973;9.47465;0.0475384
53;90;9.4348;0.0529709;9.50967;0.049255
53;91;9.57665;0.0542465;9.53746;0.0451658
53;92;9.63939;0.0526467;9.53028;0.0537257
53;93;9.56628;0.0476698;9.67503;0.0466048
53;94;9.65332;0.0500978;9.66849;0.0540286
53;95;9.77881;0.0602947;9.73255;0.0611633
53;96;9.83498;0.0553526;9.88795;0.0517054
53;97;9.85065;0.0577175;9.84644;0.0594559
53;98;9.95739;0.0576833;10.0069;0.0487842
53;99;9.9158;0.0549823;9.99087;0.0544563
53;100;9.92034;0.0537667;9.97471;0.0559015
54;0;0;0;0;0
54;1;1;0;1;0
54;2;1.42778;0.00515059;1.40236;0.00575833
54;3;1.73377;0.00802926;1.73934;0.00744646
54;4;1.98532;0.00817826;2.00161;0.00883349
54;5;2.24623;0.0102922;2.2188;0.0129741
54;6;2.45644;0.0125055;2.44728;0.0121354
54;7;2.65225;0.0125243;2.64314;0.0149735
54;8;2.81098;0.0133935;2.80034;0.0145855
54;9;2.99127;0.0165849;2.9912;0.0138314
54;10;3.19467;0.0175448;3.14687;0.0192551
54;11;3.29479;0.0162218;3.32151;0.0187414
54;12;3.47837;0.0198719;3.45984;0.0195806
54;13;3.60013;0.0182359;3.62118;0.0216113
54;14;3.74757;0.0214303;3.72567;0.0214211
54;15;3.85464;0.0231842;3.86232;0.0167069
54;16;4.01907;0.0201864;4.03251;0.0216661
54;17;4.07603;0.020681;4.07938;0.0203904
54;18;4.21636;0.0178431;4.226;0.0225794
54;19;4.36021;0.0280153;4.36923;0.0234445
54;20;4.46597;0.0202116;4.48188;0.0253568
54;21;4.59085;0.0245271;4.58324;0.0261923
54;22;4.69662;0.0260527;4.71887;0.0271704
54;23;4.73341;0.0282868;4.77971;0.0263456
54;24;4.86814;0.0237036;4.86585;0.0232425
54;25;4.9576;0.0249003;5.02355;0.0236935
54;26;5.0744;0.0255426;5.09962;0.0291214
54;27;5.15909;0.0276395;5.16234;0.026306
54;28;5.32942;0.0252427;5.23347;0.0232487
54;29;5.3675;0.0293894;5.36786;0.0362438
54;30;5.48714;0.0303893;5.4677;0.0328503
54;31;5.53577;0.0321814;5.58154;0.0328666
54;32;5.6239;0.0309569;5.71447;0.035522
54;33;5.77174;0.0371691;5.78615;0.0284057
54;34;5.85719;0.0345778;5.83015;0.0343392
54;35;5.93599;0.0348081;5.89492;0.0330596
54;36;6.02729;0.0325463;5.9847;0.037957
54;37;6.08452;0.0319156;6.16053;0.0328915
54;38;6.18167;0.0327515;6.16773;0.0288731
54;39;6.25581;0.0321171;6.2613;0.0333029
54;40;6.28425;0.0361098;6.30036;0.0348447
54;41;6.34323;0.0372964;6.38789;0.0381326
54;42;6.45617;0.0359702;6.5047;0.0360001
54;43;6.54009;0.0299009;6.60518;0.039763
54;44;6.66956;0.0346064;6.63662;0.0351529
54;45;6.70229;0.036528;6.68912;0.0393497
54;46;6.80779;0.0410856;6.76903;0.0356581
54;47;6.85227;0.0286138;6.81398;0.036956
54;48;6.8984;0.031679;6.87653;0.0366148
54;49;7.03941;0.0317366;7.03991;0.0355108
54;50;7.08716;0.0362763;6.98654;0.0298105
54;51;7.11384;0.0291955;7.09538;0.037232
54;52;7.21405;0.0401385;7.19553;0.037511
54;53;7.29687;0.0428759;7.231;0.0364532
54;54;7.31306;0.033695;7.36318;0.0435141
54;55;7.34895;0.0341869;7.48677;0.046387
54;56;7.47663;0.0435032;7.47551;0.0413313
54;57;7.48865;0.0450556;7.49402;0.0461555
54;58;7.65296;0.0354614;7.67817;0.0439933
54;59;7.66979;0.0486357;7.64804;0.0558693
54;60;7.70032;0.039782;7.67308;0.034225
54;61;7.78929;0.042648;7.7979;0.0434882
54;62;7.82176;0.0379871;7.84548;0.0452486
54;63;7.96514;0.0489887;7.9573;0.0416643
54;64;7.99664;0.0426877;8.00211;0.0515156
54;65;8.09329;0.0473006;8.04272;0.0561987
54;66;8.09825;0.0415493;8.17857;0.0406723
54;67;8.16018;0.0460298;8.13779;0.0466104
54;68;8.1985;0.043308;8.16236;0.0365077
54;69;8.28102;0.0444307;8.34643;0.0391824
54;70;8.3277;0.0481919;8.33148;0.0511482
54;71;8.42598;0.0444051;8.40776;0.0429214
54;72;8.38138;0.0469449;8.459;0.0536261
54;73;8.51193;0.0462399;8.5179;0.0511675
54;74;8.61376;0.0418304;8.64471;0.0468219
54;75;8.59708;0.0457538;8.70232;0.0481065
54;76;8.68084;0.0438323;8.63444;0.0448128
54;77;8.74144;0.0488962;8.82692;0.0494343
54;78;8.90218;0.0483786;8.81551;0.0508209
54;79;8.86071;0.0500764;8.93497;0.0522498
54;80;8.88261;0.0459774;8.99496;0.05731
54;81;9.00841;0.0517512;9.00207;0.0410428
54;82;9.02806;0.0511719;9.04131;0.0481573
54;83;9.03426;0.0505179;9.10966;0.0443877
54;84;9.11813;0.0526066;9.14269;0.0555652
54;85;9.19523;0.0480051;9.18437;0.0471646
54;86;9.29334;0.0516268;9.19545;0.0529817
54;87;9.25886;0.0455481;9.30556;0.0601488
54;88;9.32247;0.063282;9.35821;0.0568043
54;89;9.3852;0.0476079;9.46859;0.0470584
54;90;9.44688;0.0533848;9.48524;0.0541731
54;91;9.57641;0.0532516;9.54237;0.0446089
54;92;9.64432;0.0519154;9.53805;0.0533097
54;93;9.56704;0.0468013;9.67526;0.0457502
54;94;9.6636;0.050241;9.68098;0.0544882
54;95;9.77078;0.0597308;9.73471;0.0600801
54;96;9.83024;0.0545438;9.89563;0.0513342
54;97;9.85544;0.0568609;9.84706;0.0583681
54;98;9.95659;0.0566304;10.0037;0.047993
54;99;9.9149;0.0539809;9.98908;0.053487
54;100;9.90698;0.0544433;9.97724;0.0549342
55;0;0;0;0;0
55;1;1;0;1;0
55;2;1.42716;0.00509613;1.40178;0.00568368
55;3;1.73525;0.00802206;1.74083;0.00746275
55;4;1.98522;0.00803147;2.00142;0.00867644
55;5;2.2466;0.0101136;2.22066;0.012876
55;6;2.45852;0.0124551;2.44369;0.0124459
55;7;2.65042;0.0124347;2.64237;0.0147237
55;8;2.80816;0.0134502;2.80412;0.0148139
55;9;2.9926;0.0163405;2.9925;0.0136442
55;10;3.19335;0.017279;3.14765;0.0189242
55;11;3.29093;0.0163891;3.32125;0.0184055
55;12;3.47796;0.0195181;3.45388;0.020129
55;13;3.5977;0.0180713;3.61813;0.0214394
55;14;3.74353;0.0214283;3.72437;0.0210751
55;15;3.85315;0.0228155;3.86384;0.0164757
55;16;4.02027;0.0198592;4.03254;0.0212757
55;17;4.07551;0.0203148;4.07767;0.0200958
55;18;4.21422;0.0176522;4.22731;0.0222113
55;19;4.35726;0.0276678;4.37342;0.0234003
55;20;4.46687;0.019868;4.47895;0.025072
55;21;4.59383;0.0242697;4.58444;0.0257486
55;22;4.69858;0.025658;4.72327;0.0270413
55;23;4.73622;0.027919;4.78089;0.0258976
55;24;4.87375;0.0239445;4.86368;0.0229268
55;25;4.95778;0.0244523;5.02286;0.0232767
55;26;5.07854;0.0254228;5.0967;0.0287449
55;27;5.15546;0.0273831;5.15495;0.0268682
55;28;5.32607;0.0250128;5.23494;0.022877
55;29;5.36966;0.0289402;5.36858;0.0355981
55;30;5.48915;0.0299096;5.46924;0.0322948
55;31;5.5306;0.0320225;5.58765;0.0328476
55;32;5.62177;0.0304737;5.71052;0.0351048
55;33;5.77363;0.0365477;5.78517;0.0279112
55;34;5.85064;0.034582;5.83285;0.0338284
55;35;5.9374;0.03421;5.88507;0.0339253
55;36;6.0274;0.03196;5.99567;0.0388549
55;37;6.08493;0.0313432;6.15754;0.0324366
55;38;6.18526;0.0323613;6.16803;0.0283545
55;39;6.25599;0.0315388;6.2609;0.0327052
55;40;6.28891;0.0357641;6.30531;0.034572
55;41;6.3487;0.0370313;6.39189;0.0376589
55;42;6.44968;0.0359137;6.5105;0.0358245
55;43;6.54521;0.029804;6.60173;0.039199
55;44;6.66638;0.0341312;6.63207;0.0348182
55;45;6.70668;0.036138;6.69805;0.0396587
55;46;6.80307;0.0406199;6.75643;0.037215
55;47;6.85401;0.0281522;6.82301;0.0373965
55;48;6.90169;0.0312811;6.86932;0.0366707
55;49;7.04321;0.0313963;7.0417;0.0349168
55;50;7.0855;0.0356612;6.99435;0.0302968
55;51;7.12094;0.029535;7.09799;0.036654
55;52;7.2238;0.0406037;7.20762;0.0387689
55;53;7.2916;0.0424326;7.22804;0.0359183
55;54;7.30914;0.033319;7.36573;0.0428057
55;55;7.34938;0.0335736;7.47817;0.0463554
55;56;7.47663;0.0427193;7.47315;0.0406551
55;57;7.49171;0.0443498;7.49161;0.045388
55;58;7.64392;0.0359752;7.68784;0.0442705
55;59;7.66038;0.0486775;7.64435;0.0549864
55;60;7.69725;0.0391853;7.67151;0.0336451
55;61;7.79148;0.0419368;7.78753;0.0439461
55;62;7.81955;0.0373679;7.84228;0.0445485
55;63;7.97208;0.0486031;7.95852;0.0409316
55;64;7.99662;0.0419185;7.99725;0.0508201
55;65;8.08707;0.0468635;8.05364;0.0562553
55;66;8.10281;0.0410543;8.17882;0.0399402
55;67;8.1678;0.0458391;8.14092;0.0458776
55;68;8.18996;0.0433772;8.17266;0.037301
55;69;8.28458;0.0437754;8.34692;0.0384795
55;70;8.32807;0.047325;8.3306;0.0502343
55;71;8.42307;0.0437017;8.40625;0.0421747
55;72;8.3869;0.0464277;8.45355;0.0529406
55;73;8.50972;0.0454605;8.51102;0.0507146
55;74;8.60342;0.0423572;8.64994;0.0462739
55;75;8.60386;0.0454377;8.70524;0.0473296
55;76;8.68727;0.0435203;8.63725;0.0440948
55;77;8.74019;0.0480312;8.83196;0.0488046
55;78;8.90062;0.0475325;8.80719;0.0505934
55;79;8.87832;0.0522319;8.93637;0.0513274
55;80;8.88689;0.0453517;8.98547;0.0570719
55;81;9.00505;0.0509294;9.00609;0.0405034
55;82;9.0273;0.0502556;9.03987;0.0473115
55;83;9.03479;0.0496105;9.10419;0.0439294
55;84;9.11391;0.0518313;9.1393;0.0546696
55;85;9.19401;0.0471558;9.17482;0.047288
55;86;9.29282;0.0506992;9.19161;0.0521686
55;87;9.25416;0.0449739;9.29824;0.0595166
55;88;9.33405;0.0632115;9.36894;0.0568043
55;89;9.39055;0.0470556;9.4716;0.0463085
55;90;9.45504;0.0530533;9.48546;0.0531974
55;91;9.57956;0.0523869;9.53781;0.0440425
55;92;9.64615;0.0510127;9.53819;0.0523493
55;93;9.55707;0.0470263;9.66894;0.0453679
55;94;9.66868;0.0495961;9.67426;0.0539265
55;95;9.75826;0.0599756;9.73916;0.059165
55;96;9.83118;0.0535693;9.89722;0.0504344
55;97;9.87724;0.0599401;9.85223;0.0575493
55;98;9.95521;0.0556271;10.0055;0.0471638
55;99;9.91204;0.053085;9.98412;0.0527561
55;100;9.91664;0.054328;9.96431;0.055473
56;0;0;0;0;0
56;1;1;0;1;0
56;2;1.42755;0.00502075;1.402;0.00558727
56;3;1.73406;0.00796965;1.73979;0.00740372
56;4;1.98539;0.00789117;2.00169;0.00852719
56;5;2.24773;0.00999833;2.22148;0.0126748
56;6;2.45653;0.0123951;2.44316;0.0122371
56;7;2.65119;0.012239;2.64203;0.0144672
56;8;2.80655;0.0133094;2.80386;0.0145541
56;9;2.99485;0.0162083;2.99243;0.0134029
56;10;3.19504;0.0170565;3.14848;0.0186079
56;11;3.29392;0.0163738;3.31926;0.0181889
56;12;3.47581;0.0192924;3.45576;0.0198611
56;13;3.59606;0.017827;3.62063;0.021208
56;14;3.74877;0.0216917;3.72882;0.0211748
56;15;3.85537;0.0225218;3.86499;0.0162247
56;16;4.01668;0.019835;4.03128;0.0209367
56;17;4.0733;0.020077;4.07745;0.0197412
56;18;4.21249;0.0174255;4.22621;0.021846
56;19;4.3543;0.0273397;4.37491;0.0230349
56;20;4.46554;0.0195618;4.4757;0.0248414
56;21;4.59383;0.0238401;4.57787;0.0261326
56;22;4.70036;0.0252666;4.71982;0.0267857
56;23;4.73206;0.027739;4.77366;0.026446
56;24;4.86941;0.0239189;4.8688;0.0230957
56;25;4.96186;0.0243636;5.01968;0.0230847
56;26;5.08161;0.0251609;5.08692;0.0298844
56;27;5.16521;0.0286121;5.14548;0.0280398
56;28;5.32386;0.0246694;5.23562;0.0224824
56;29;5.37132;0.0284765;5.36883;0.0349689
56;30;5.48759;0.0294218;5.46747;0.0317724
56;31;5.52941;0.0314783;5.58828;0.0322723
56;32;5.6168;0.0303439;5.71161;0.0345006
56;33;5.77424;0.0359061;5.78025;0.0278539
56;34;5.84643;0.0342297;5.83038;0.0333212
56;35;5.93326;0.0338597;5.88496;0.033325
56;36;6.02817;0.0314037;5.99424;0.0381939
56;37;6.08905;0.0310629;6.15416;0.0320415
56;38;6.18403;0.031812;6.16797;0.0278527
56;39;6.25583;0.030981;6.26288;0.0321873
56;40;6.28404;0.0354662;6.31153;0.0345256
56;41;6.35039;0.0364152;6.39253;0.0369979
56;42;6.449;0.0352846;6.50883;0.0352302
56;43;6.54638;0.0292999;6.59329;0.0394181
56;44;6.66271;0.0337266;6.63206;0.0342019
56;45;6.71674;0.0368963;6.69027;0.0397258
56;46;6.79586;0.0405469;6.75833;0.0366053
56;47;6.85278;0.0276813;6.82317;0.0367349
56;48;6.90719;0.031216;6.86483;0.0363008
56;49;7.04358;0.0308428;7.04588;0.0345526
56;50;7.08114;0.0353009;6.99648;0.0298366
56;51;7.12999;0.0303908;7.08979;0.0369267
56;52;7.22665;0.039987;7.19803;0.0392737
56;53;7.29279;0.0416985;7.22428;0.0354824
56;54;7.318;0.0339069;7.36531;0.0420501
56;55;7.3514;0.0330412;7.46978;0.0463015
56;56;7.4751;0.0419912;7.47428;0.0399515
56;57;7.49213;0.0435667;7.49256;0.0445946
56;58;7.64582;0.0353897;7.68893;0.0435006
56;59;7.65369;0.0482824;7.64053;0.0541483
56;60;7.70204;0.0387879;7.67825;0.0337308
56;61;7.79413;0.0412794;7.78328;0.0433767
56;62;7.81247;0.0373824;7.85454;0.0454436
56;63;7.96273;0.0486499;7.95268;0.0406293
56;64;7.99859;0.0412239;7.99054;0.0503696
56;65;8.08545;0.0460624;8.05396;0.0552605
56;66;8.10019;0.0404124;8.18141;0.0393185
56;67;8.17089;0.0451335;8.142;0.0450785
56;68;8.19333;0.0427425;8.18211;0.0378381
56;69;8.28499;0.0430025;8.34455;0.0378727
56;70;8.33641;0.0472293;8.318;0.0509282
56;71;8.42697;0.0431047;8.4048;0.0414537
56;72;8.39711;0.0467347;8.45339;0.0520037
56;73;8.51316;0.0447888;8.51455;0.0499417
56;74;8.60106;0.0416744;8.64741;0.0455252
56;75;8.59763;0.0450664;8.69733;0.0471598
56;76;8.67576;0.0442724;8.63162;0.043679
56;77;8.74951;0.0480928;8.82345;0.0486898
56;78;8.89257;0.0473806;8.81313;0.0500512
56;79;8.86459;0.0531128;8.93434;0.05046
56;80;8.89731;0.04575;8.98852;0.056145
56;81;9.00235;0.0501009;9.00275;0.0399269
56;82;9.02179;0.0496726;9.04442;0.0466956
56;83;9.02668;0.0494039;9.11684;0.0449672
56;84;9.10552;0.0515996;9.14478;0.0539813
56;85;9.19137;0.0463966;9.17887;0.0466266
56;86;9.29866;0.0501437;9.18984;0.0512756
56;87;9.25156;0.0442542;9.29926;0.0584719
56;88;9.33015;0.0622152;9.36973;0.0558043
56;89;9.39851;0.0469016;9.46841;0.0456009
56;90;9.45675;0.0521426;9.48385;0.0522807
56;91;9.57803;0.0514825;9.54034;0.0433369
56;92;9.63954;0.050544;9.53335;0.0516507
56;93;9.56377;0.0466769;9.66951;0.0445685
56;94;9.67112;0.0487797;9.67883;0.0531684
56;95;9.7649;0.0592876;9.73566;0.0582233
56;96;9.82588;0.0528877;9.88666;0.0506556
56;97;9.87363;0.0589896;9.86144;0.0572764
56;98;9.95031;0.054862;10.0063;0.046336
56;99;9.91704;0.0523846;9.98895;0.0520462
56;100;9.91047;0.0537228;9.97682;0.0559083
57;0;0;0;0;0
57;1;1;0;1;0
57;2;1.42815;0.00497089;1.40233;0.00550002
57;3;1.73363;0.00784314;1.74053;0.00731207
57;4;1.98716;0.00795342;2.00139;0.00838432
57;5;2.24596;0.00998355;2.22289;0.012534
57;6;2.45599;0.0121918;2.44309;0.0120245
